employee_id,employee_name,department,designation,grade,location,manager_name,is_manager,is_fresher,total_prior_exp_years,current_tenure_years,employee_scd_version,completeness_rate,effectiveness_score,engagement_score,skill_gap_index,verified_certs,eng_sig_completion_rate,eng_sig_pass_rate,eng_sig_avg_score,eng_sig_feedback,eng_sig_speed,total_courses,completed_courses,passed_courses,avg_learning_days,avg_days_to_complete,skills,skill_categories,distinct_skill_count,ready_skill_count,certifications,cert_vendors,total_certs,verified_cert_count,completed_course_ids,completed_course_domains,is_first_time_voucher,voucher_eligibility,agent_context_text,_view_refreshed_ts
E10072,Diya Pandey,Domain Consulting,Consultant,P1,Mumbai,Meera Reddy,false,false,2.1,4.88,1,50.00,95,53.45,0.00,2,50.00,50.00,47.5,84,38.5,4,2,2,176,26,Healthcare Analytics,Domain / Industry,1,1,"Databricks SQL Certification, Azure Cloud Administration Certification","Microsoft, Databricks",2,2,C1201_MS,Microsoft / Office,true,100% Free — First Timer,"Diya Pandey (E10072) is a Consultant in Domain Consulting at grade P1, reporting to Meera Reddy. Tenure: 4.9 yrs. Completed 2/4 courses. Effectiveness score: 95.0/100. Engagement score: 53.45/100 (completion=50.00%, pass=50.00%, score=47.5, feedback=84.0, speed=38.5). Skill gap index: 0.00%. Verified certs: 2. Skills: Healthcare Analytics. Certifications: Databricks SQL Certification, Azure Cloud Administration Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10417,Diya Pillai,Bi & Analytics,Analyst,P1,Bangalore,Karan Gupta,false,false,2.04,3.55,1,0.00,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,Python,Programming,1,1,None,None,0,0,None,None,true,Not Eligible,"Diya Pillai (E10417) is a Analyst in Bi & Analytics at grade P1, reporting to Karan Gupta. Tenure: 3.6 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 0.00%. Verified certs: 0. Skills: Python. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10281,Diya Pillai,Domain Consulting,Consultant,P1,Pune,Meera Reddy,false,false,1.96,4.42,1,100.00,92,79.15,100.00,0,100.00,100.00,92,0,57.5,1,1,1,676,26,None,None,0,0,Azure OpenAI Architect Certification,Microsoft,1,0,C1251_MS,Microsoft / Office,true,100% Free — First Timer,"Diya Pillai (E10281) is a Consultant in Domain Consulting at grade P1, reporting to Meera Reddy. Tenure: 4.4 yrs. Completed 1/1 courses. Effectiveness score: 92.0/100. Engagement score: 79.15/100 (completion=100.00%, pass=100.00%, score=92.0, feedback=0.0, speed=57.5). Skill gap index: 100.00%. Verified certs: 0. Skills: None. Certifications: Azure OpenAI Architect Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10166,Diya Rao,Enterprise Applications,Developer,P1,Pune,Rohan Joshi,false,false,2,5.82,1,100.00,88,86.3,100.00,1,100.00,100.00,88,88,5,2,2,2,405,24,SAP,Enterprise Apps,1,0,Databricks Lakehouse Fundamentals Certification,Databricks,1,1,C1001_DB,Data & BI,true,100% Free — First Timer,"Diya Rao (E10166) is a Developer in Enterprise Applications at grade P1, reporting to Rohan Joshi. Tenure: 5.8 yrs. Completed 2/2 courses. Effectiveness score: 88.0/100. Engagement score: 86.3/100 (completion=100.00%, pass=100.00%, score=88.0, feedback=88.0, speed=5.0). Skill gap index: 100.00%. Verified certs: 1. Skills: SAP. Certifications: Databricks Lakehouse Fundamentals Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10302,Diya Reddy,Data Engineering,Senior Data Engineer,P2,Bangalore,Amit Desai,false,false,5.04,7.08,1,0.00,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,SQL,Data & Analytics,1,1,None,None,0,0,None,None,true,Not Eligible,"Diya Reddy (E10302) is a Senior Data Engineer in Data Engineering at grade P2, reporting to Amit Desai. Tenure: 7.1 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 0.00%. Verified certs: 0. Skills: SQL. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10455,Diya Shah,Digital Engineering,Software Engineer,P1,Chennai,Anjali Patel,false,false,2.01,3.73,1,0.00,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,Power Apps,Visualization & BI,1,1,None,None,0,0,None,None,true,Not Eligible,"Diya Shah (E10455) is a Software Engineer in Digital Engineering at grade P1, reporting to Anjali Patel. Tenure: 3.7 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 0.00%. Verified certs: 0. Skills: Power Apps. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10378,Diya Sharma,Domain Consulting,Consultant,P1,Pune,Meera Reddy,false,false,1.96,4.42,1,0.00,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,PySpark,Data & Analytics,1,1,None,None,0,0,None,None,true,Not Eligible,"Diya Sharma (E10378) is a Consultant in Domain Consulting at grade P1, reporting to Meera Reddy. Tenure: 4.4 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 0.00%. Verified certs: 0. Skills: PySpark. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10052,Diya Sharma,Digital Engineering,Software Engineer,P1,Pune,Anjali Patel,false,false,2.08,6.06,1,50.00,91,54.8,0.00,2,50.00,50.00,45.5,92,44,4,2,2,127,25,React,Programming,1,1,"Databricks SQL Certification, Cybersecurity Advanced Certificate","Databricks, Coursera",2,2,C1421_CR,Core / Compliance,true,100% Free — First Timer,"Diya Sharma (E10052) is a Software Engineer in Digital Engineering at grade P1, reporting to Anjali Patel. Tenure: 6.1 yrs. Completed 2/4 courses. Effectiveness score: 91.0/100. Engagement score: 54.8/100 (completion=50.00%, pass=50.00%, score=45.5, feedback=92.0, speed=44.0). Skill gap index: 0.00%. Verified certs: 2. Skills: React. Certifications: Databricks SQL Certification, Cybersecurity Advanced Certificate. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10243,Diya Singh,Cloud & Platform,Trainee,P1,Chennai,Vikram Rao,false,true,0.58,3.41,1,100.00,83,76.8,100.00,1,100.00,100.00,83,0,52,1,1,1,587,24,None,None,0,0,Cloud Native Architecture Certificate,Coursera,1,1,C1401_CR,Core / Compliance,true,100% Free — First Timer,"Diya Singh (E10243) is a Trainee in Cloud & Platform at grade P1, reporting to Vikram Rao. Tenure: 3.4 yrs. Completed 1/1 courses. Effectiveness score: 83.0/100. Engagement score: 76.8/100 (completion=100.00%, pass=100.00%, score=83.0, feedback=0.0, speed=52.0). Skill gap index: 100.00%. Verified certs: 1. Skills: None. Certifications: Cloud Native Architecture Certificate. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10128,Diya Tiwari,Ai & Data Science,Trainee,P1,Chennai,Neha Singh,false,true,0.53,2.74,1,100.00,90,86.6,0.00,1,100.00,100.00,90,86,7,1,1,1,308,21,Machine Learning,Data & Analytics,1,1,Delta Lake Core Certification,Databricks,1,1,C1021_DB,Data & BI,true,100% Free — First Timer,"Diya Tiwari (E10128) is a Trainee in Ai & Data Science at grade P1, reporting to Neha Singh. Tenure: 2.7 yrs. Completed 1/1 courses. Effectiveness score: 90.0/100. Engagement score: 86.6/100 (completion=100.00%, pass=100.00%, score=90.0, feedback=86.0, speed=7.0). Skill gap index: 0.00%. Verified certs: 1. Skills: Machine Learning. Certifications: Delta Lake Core Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10211,Isha Agarwal,Cloud & Platform,Cloud Engineer,P1,Bangalore,Vikram Rao,false,false,2,5.32,1,100.00,85,77.75,0.00,1,100.00,100.00,85,0,57.5,1,1,1,510,26,Cloud Native,Cloud & DevOps,1,1,Azure OpenAI Architect Certification,Microsoft,1,1,C1251_MS,Microsoft / Office,true,100% Free — First Timer,"Isha Agarwal (E10211) is a Cloud Engineer in Cloud & Platform at grade P1, reporting to Vikram Rao. Tenure: 5.3 yrs. Completed 1/1 courses. Effectiveness score: 85.0/100. Engagement score: 77.75/100 (completion=100.00%, pass=100.00%, score=85.0, feedback=0.0, speed=57.5). Skill gap index: 0.00%. Verified certs: 1. Skills: Cloud Native. Certifications: Azure OpenAI Architect Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10096,Isha Bose,Ai & Data Science,Data Scientist,P1,Bangalore,Neha Singh,false,false,2.04,4.84,1,75.00,85,70.55,0.00,2,75.00,75.00,63.75,90,30.5,4,3,3,164.33,19.67,Machine Learning,Data & Analytics,1,1,"Databricks Lakehouse Fundamentals Certification, Azure Cloud Administration Certification","Databricks, Microsoft",2,2,"C1001_DB, C1251_MS","Data & BI, Microsoft / Office",true,100% Free — First Timer,"Isha Bose (E10096) is a Data Scientist in Ai & Data Science at grade P1, reporting to Neha Singh. Tenure: 4.8 yrs. Completed 3/4 courses. Effectiveness score: 85.0/100. Engagement score: 70.55/100 (completion=75.00%, pass=75.00%, score=63.75, feedback=90.0, speed=30.5). Skill gap index: 0.00%. Verified certs: 2. Skills: Machine Learning. Certifications: Databricks Lakehouse Fundamentals Certification, Azure Cloud Administration Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10287,Isha Das,Bi & Analytics,Senior Analyst,P2,Pune,Karan Gupta,false,false,5.04,7.89,1,100.00,93,74.55,100.00,1,100.00,100.00,93,0,9.5,1,1,1,692,21,SQL,Data & Analytics,1,0,PySpark Basic Certification,Databricks,1,1,C1011_DB,Data & BI,true,100% Free — First Timer,"Isha Das (E10287) is a Senior Analyst in Bi & Analytics at grade P2, reporting to Karan Gupta. Tenure: 7.9 yrs. Completed 1/1 courses. Effectiveness score: 93.0/100. Engagement score: 74.55/100 (completion=100.00%, pass=100.00%, score=93.0, feedback=0.0, speed=9.5). Skill gap index: 100.00%. Verified certs: 1. Skills: SQL. Certifications: PySpark Basic Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10249,Isha Desai,Domain Consulting,Senior Consultant,P2,Chennai,Meera Reddy,false,false,5.04,7.72,1,100.00,81,72.85,0.00,0,100.00,100.00,81,0,16.5,1,1,1,601,24,Retail Insights,Domain / Industry,1,1,Azure Data Fundamentals DP-900,Microsoft,1,0,C1151_MS,Microsoft / Office,true,100% Free — First Timer,"Isha Desai (E10249) is a Senior Consultant in Domain Consulting at grade P2, reporting to Meera Reddy. Tenure: 7.7 yrs. Completed 1/1 courses. Effectiveness score: 81.0/100. Engagement score: 72.85/100 (completion=100.00%, pass=100.00%, score=81.0, feedback=0.0, speed=16.5). Skill gap index: 0.00%. Verified certs: 0. Skills: Retail Insights. Certifications: Azure Data Fundamentals DP-900. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10326,Isha Kumar,Digital Engineering,Lead Engineer,P2,Bangalore,Anjali Patel,false,false,5.04,8.02,1,0.00,0,0,100.00,0,0.00,0.00,0,0,0,0,0,0,0,0,Salesforce,Enterprise Apps,1,0,None,None,0,0,None,None,true,Not Eligible,"Isha Kumar (E10326) is a Lead Engineer in Digital Engineering at grade P2, reporting to Anjali Patel. Tenure: 8.0 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 100.00%. Verified certs: 0. Skills: Salesforce. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10441,Isha Nair,Enterprise Applications,Contractor,P1,Bangalore,Rohan Joshi,false,false,2.04,4.52,1,0.00,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,Retail Insights,Domain / Industry,1,1,None,None,0,0,None,None,true,Not Eligible,"Isha Nair (E10441) is a Contractor in Enterprise Applications at grade P1, reporting to Rohan Joshi. Tenure: 4.5 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 0.00%. Verified certs: 0. Skills: Retail Insights. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10172,Isha Pillai,Data Engineering,Data Engineer,P1,Pune,Amit Desai,false,false,2,6.15,1,100.00,86,76.35,100.00,1,100.00,100.00,86,0,41.5,1,1,1,420,24,SQL,Data & Analytics,1,0,Azure Cloud Administration Certification,Microsoft,1,1,C1201_MS,Microsoft / Office,true,100% Free — First Timer,"Isha Pillai (E10172) is a Data Engineer in Data Engineering at grade P1, reporting to Amit Desai. Tenure: 6.2 yrs. Completed 1/1 courses. Effectiveness score: 86.0/100. Engagement score: 76.35/100 (completion=100.00%, pass=100.00%, score=86.0, feedback=0.0, speed=41.5). Skill gap index: 100.00%. Verified certs: 1. Skills: SQL. Certifications: Azure Cloud Administration Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10058,Isha Rao,Data Engineering,Data Engineer,P1,Bangalore,Amit Desai,false,false,2,5.65,1,50.00,88,50.45,100.00,2,50.00,50.00,44,88,9.5,4,2,2,143,26,PySpark,Data & Analytics,1,0,"Data Engineering on Databricks Certification, Enterprise Agile Frameworks Certificate","Databricks, Coursera",2,2,C1041_DB,Data & BI,true,100% Free — First Timer,"Isha Rao (E10058) is a Data Engineer in Data Engineering at grade P1, reporting to Amit Desai. Tenure: 5.7 yrs. Completed 2/4 courses. Effectiveness score: 88.0/100. Engagement score: 50.45/100 (completion=50.00%, pass=50.00%, score=44.0, feedback=88.0, speed=9.5). Skill gap index: 100.00%. Verified certs: 2. Skills: PySpark. Certifications: Data Engineering on Databricks Certification, Enterprise Agile Frameworks Certificate. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10403,Isha Shah,Ai & Data Science,Data Scientist,P1,Pune,Neha Singh,false,false,2.01,6.38,1,0.00,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,Cloud Native,Cloud & DevOps,1,1,None,None,0,0,None,None,true,Not Eligible,"Isha Shah (E10403) is a Data Scientist in Ai & Data Science at grade P1, reporting to Neha Singh. Tenure: 6.4 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 0.00%. Verified certs: 0. Skills: Cloud Native. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10134,Isha Singh,Enterprise Applications,Trainee,P1,Chennai,Rohan Joshi,false,true,0.46,3.32,1,100.00,94,92.6,100.00,1,100.00,100.00,94,92,50,2,2,2,321,20,Salesforce,Enterprise Apps,1,0,Enterprise Agile Frameworks Certificate,Coursera,1,1,C1431_CR,Core / Compliance,true,100% Free — First Timer,"Isha Singh (E10134) is a Trainee in Enterprise Applications at grade P1, reporting to Rohan Joshi. Tenure: 3.3 yrs. Completed 2/2 courses. Effectiveness score: 94.0/100. Engagement score: 92.6/100 (completion=100.00%, pass=100.00%, score=94.0, feedback=92.0, speed=50.0). Skill gap index: 100.00%. Verified certs: 1. Skills: Salesforce. Certifications: Enterprise Agile Frameworks Certificate. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10479,Isha Tiwari,Data Engineering,Trainee,P1,Chennai,Amit Desai,false,true,0.53,2.73,1,0.00,0,0,100.00,0,0.00,0.00,0,0,0,0,0,0,0,0,SQL,Data & Analytics,1,0,None,None,0,0,None,None,true,Not Eligible,"Isha Tiwari (E10479) is a Trainee in Data Engineering at grade P1, reporting to Amit Desai. Tenure: 2.7 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 100.00%. Verified certs: 0. Skills: SQL. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10020,Isha Tiwari,Ai & Data Science,Data Scientist,P1,Hyderabad,Neha Singh,false,false,2.17,5.73,1,50.00,83,56.2,0.00,2,50.00,50.00,41.5,96,60,4,2,2,53,25,Deep Learning,Data & Analytics,1,1,"Databricks Lakehouse Fundamentals Certification, Azure OpenAI Architect Certification","Microsoft, Databricks",2,2,C1251_MS,Microsoft / Office,true,100% Free — First Timer,"Isha Tiwari (E10020) is a Data Scientist in Ai & Data Science at grade P1, reporting to Neha Singh. Tenure: 5.7 yrs. Completed 2/4 courses. Effectiveness score: 83.0/100. Engagement score: 56.2/100 (completion=50.00%, pass=50.00%, score=41.5, feedback=96.0, speed=60.0). Skill gap index: 0.00%. Verified certs: 2. Skills: Deep Learning. Certifications: Databricks Lakehouse Fundamentals Certification, Azure OpenAI Architect Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10364,Isha Verma,Data Engineering,Data Engineer,P1,Chennai,Amit Desai,false,false,2.04,4.25,1,0.00,0,0,100.00,0,0.00,0.00,0,0,0,0,0,0,0,0,SQL,Data & Analytics,1,0,None,None,0,0,None,None,true,Not Eligible,"Isha Verma (E10364) is a Data Engineer in Data Engineering at grade P1, reporting to Amit Desai. Tenure: 4.3 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 100.00%. Verified certs: 0. Skills: SQL. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10129,Ishaan Agarwal,Ai & Data Science,Data Scientist,P1,Noida,Neha Singh,false,false,2.04,5.59,1,100.00,81,85.4,0.00,1,100.00,100.00,81,82,19,2,2,2,309,21,Python,Programming,1,1,Azure Data Fundamentals DP-900,Microsoft,1,1,C1151_MS,Microsoft / Office,true,100% Free — First Timer,"Ishaan Agarwal (E10129) is a Data Scientist in Ai & Data Science at grade P1, reporting to Neha Singh. Tenure: 5.6 yrs. Completed 2/2 courses. Effectiveness score: 81.0/100. Engagement score: 85.4/100 (completion=100.00%, pass=100.00%, score=81.0, feedback=82.0, speed=19.0). Skill gap index: 0.00%. Verified certs: 1. Skills: Python. Certifications: Azure Data Fundamentals DP-900. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10474,Ishaan Bose,Enterprise Applications,Developer,P1,Noida,Rohan Joshi,false,false,2.04,4.79,1,0.00,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,PySpark,Data & Analytics,1,1,None,None,0,0,None,None,true,Not Eligible,"Ishaan Bose (E10474) is a Developer in Enterprise Applications at grade P1, reporting to Rohan Joshi. Tenure: 4.8 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 0.00%. Verified certs: 0. Skills: PySpark. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10015,Ishaan Chatterjee,Data Engineering,Senior Data Engineer,P2,Bangalore,Amit Desai,false,false,3.41,8.16,1,50.00,85,53.3,0.00,2,50.00,50.00,42.5,90,38,4,2,2,45,21,PySpark,Data & Analytics,1,1,"Azure OpenAI Architect Certification, Advanced PySpark Certification","Microsoft, Databricks",2,2,C1051_DB,Data & BI,true,100% Free — First Timer,"Ishaan Chatterjee (E10015) is a Senior Data Engineer in Data Engineering at grade P2, reporting to Amit Desai. Tenure: 8.2 yrs. Completed 2/4 courses. Effectiveness score: 85.0/100. Engagement score: 53.3/100 (completion=50.00%, pass=50.00%, score=42.5, feedback=90.0, speed=38.0). Skill gap index: 0.00%. Verified certs: 2. Skills: PySpark. Certifications: Azure OpenAI Architect Certification, Advanced PySpark Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
